,feature_importance
Perovskite_deposition_thermal_annealing_temperature_150.0;_100.0,4.447852251004219e-06
Perovskite_pl_max_817.0,4.446816618175429e-06
Perovskite_additives_concentrations_0.075,4.4447265456494244e-06
ETL_stack_sequence_NDI-TriSe,4.444379315178343e-06
ETL_additives_compounds_PEIE,4.443512315777497e-06
Perovskite_deposition_thermal_annealing_temperature_110.0_100.0,4.440565262879601e-06
Perovskite_additives_compounds_ITIC,4.440178367594956e-06
Perovskite_deposition_reaction_solutions_temperature_70_25_25,4.439153581731881e-06
Perovskite_additives_concentrations_5_mol%;_10_mol%,4.436355707946231e-06
HTL_stack_sequence_Z9,4.434361567078543e-06
Perovskite_deposition_synthesis_atmosphere_N2_Air;_Methylamin_Air;_HI,4.432101831782287e-06
Perovskite_deposition_thermal_annealing_time_30.0,4.4312947089244985e-06
HTL_stack_sequence_mm-SFX-2PA,4.430196982395651e-06
Perovskite_additives_concentrations_0.03;_nan,4.430192005744536e-06
HTL_deposition_procedure_Co-evaporation__1,4.417516678781475e-06
Perovskite_deposition_quenching_media_additives_compounds_IEICO-4F,4.416896373931148e-06
min_Boiling_Point_(K),4.415499384727351e-06
mode_Atomic_Weight,4.4149453437733035e-06
HTL_deposition_reaction_solutions_compounds_PBDT(T)(2F)T,4.414266084756632e-06
Backcontact_stack_sequence_Pb,4.409024743997195e-06
HTL_deposition_procedure_Centrifuge-casting,4.408804157547272e-06
Backcontact_deposition_synthesis_atmosphere_Ar,4.405852348818948e-06
Perovskite_composition_c_ions_coefficients_9,4.401459789416669e-06
Perovskite_additives_compounds_Hexylamine_hydrochlorid,4.400068135337945e-06
Perovskite_composition_c_ions_coefficients_2.5;_0.5,4.395265835777525e-06
HTL_stack_sequence_M109,4.382371482402343e-06
ETL_stack_sequence_F-C60;_bis-C60,4.382345596464138e-06
Perovskite_deposition_thermal_annealing_temperature_160,4.379577069498418e-06
ETL_stack_sequence_C3-SAM,4.377209227354651e-06
Perovskite_additives_compounds_Formamide;_Guadinium,4.376018321837404e-06
ETL_stack_sequence_EMIM_PF6-IL,4.3726190258650825e-06
Perovskite_deposition_solvents_mixing_ratios_15;_85,4.369177419972445e-06
ETL_stack_sequence_C60-SAM__3,4.368259077985489e-06
Perovskite_deposition_thermal_annealing_time_30.0;_Unknown_Unknown_30.0,4.366519455532701e-06
Perovskite_pl_max_729.0,4.36611874602638e-06
HTL_stack_sequence_CT1,4.364157638787223e-06
Perovskite_deposition_thermal_annealing_temperature_80_110,4.360599919803269e-06
Perovskite_deposition_solvents_DMF;_DMSO;_N-cyclohexyl-2pyrrolidone,4.359199732812399e-06
Perovskite_deposition_procedure_Spin-coating_Spin-coating_CBD,4.357446061219546e-06
ETL_stack_sequence_PCBM-60;_CTAB,4.353175315102592e-06
HTL_additives_compounds_Zn(TFSI)2,4.352271923441154e-06
Perovskite_deposition_solvents_mixing_ratios_4;_6_1,4.351220153667646e-06
ETL_deposition_reaction_solutions_concentrations_0.15_M__1,4.350563913654171e-06
ETL_additives_compounds_PFO,4.346184503562017e-06
Perovskite_additives_compounds_SP-3D-COF_1,4.343624565497515e-06
Backcontact_stack_sequence_PEDOT:PSS;_Sorbitol,4.33482157168352e-06
Perovskite_deposition_thermal_annealing_time_2.0_240.0,4.334743837521681e-06
Perovskite_band_gap_1.34,4.334499947976061e-06
Perovskite_composition_a_ions_EA;_MA;_NEA,4.324257048836542e-06
HTL_stack_sequence_TB(MA),4.319268411633686e-06
HTL_stack_sequence_TSHBC-tBu,4.3167726069277195e-06
Perovskite_additives_concentrations_1.4_vol%;_nan,4.312976730810242e-06
ETL_deposition_thermal_annealing_atmosphere_N2,4.312372832285548e-06
ETL_additives_compounds_2-CP,4.31145520219827e-06
Perovskite_deposition_thermal_annealing_time_5.0_40.0,4.30815346873009e-06
Perovskite_deposition_thermal_annealing_temperature_65,4.308037948835633e-06
Perovskite_deposition_thermal_annealing_relative_humidity_30,4.302804400995965e-06
Backcontact_stack_sequence_V2O5,4.300769057946659e-06
Perovskite_additives_concentrations_0.6,4.298700190137113e-06
ETL_additives_compounds_CeOx;_TiCl4,4.297999604626377e-06
Perovskite_deposition_thermal_annealing_time_10.0;_20.0;_5.0;_30.0,4.29794443528098e-06
ETL_deposition_procedure_RF_Magnetron_sputtering__1,4.293148201966261e-06
Perovskite_additives_concentrations_2.5_wt%;_0.15_wt%,4.2930715503762266e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Moisture,4.292640693835947e-06
Perovskite_additives_concentrations_12_mM,4.289084006822891e-06
Perovskite_additives_compounds_DEACl,4.287167351754279e-06
Perovskite_deposition_thermal_annealing_atmosphere_Unknown_Air,4.286918678053982e-06
ETL_stack_sequence_Au@Ag,4.284240137297236e-06
HTL_stack_sequence_DMZ,4.282158460500385e-06
Perovskite_additives_compounds_Cl;_DRCN5T,4.28011112949815e-06
Perovskite_composition_a_ions_coefficients_2;_4,4.27811361109965e-06
HTL_stack_sequence_Spiro-CPDT,4.2779981438349865e-06
ETL_deposition_procedure_Spray-coating,4.277444949917504e-06
Perovskite_deposition_solvents_mixing_ratios_100;_2.5_1,4.27473405621873e-06
ETL_deposition_procedure_Magnetron_sputtering_Electrochemical_anodization,4.2736239645882425e-06
Perovskite_deposition_solvents_DMF_none_none,4.273342480076259e-06
ETL_additives_compounds_NaYF4:Yb3:E3,4.272372961108908e-06
ETL_deposition_solvents_supplier_Sigma_Aldrich;_Sigma_Aldrich__1,4.270917306528151e-06
HTL_stack_sequence_O5H-OMeDPA,4.270490340616807e-06
HTL_stack_sequence_P1Z1,4.268805829729918e-06
ETL_additives_compounds_N-Graphene__1,4.268362033632305e-06
Perovskite_deposition_thermal_annealing_time_12.0;_10.0,4.260796397593683e-06
Perovskite_additives_compounds_TPE-DPP4,4.25630729483613e-06
Perovskite_band_gap_1.589,4.256291599537052e-06
Perovskite_additives_concentrations_nan;_2_wt%,4.253625809021649e-06
Perovskite_composition_a_ions_coefficients_0.08;_0.8;_0.12,4.25163500876446e-06
Perovskite_deposition_procedure_Spin-coating_Diffusion-gas_reaction,4.247248659443504e-06
Perovskite_deposition_thermal_annealing_temperature_60;_60;_90,4.24457646674564e-06
Backcontact_deposition_procedure_Candle_burning_Sandwiching,4.242946875719139e-06
HTL_stack_sequence_HTM-P1,4.242637134399937e-06
Add_lay_back_stack_sequence_Unknown,4.238472667337131e-06
Perovskite_band_gap_1.901,4.236114033423118e-06
Perovskite_additives_compounds_PE10,4.229765983552894e-06
Perovskite_deposition_substrate_temperature_190.0,4.228688151317857e-06
Perovskite_additives_concentrations_0.079,4.225212770307479e-06
ETL_additives_compounds_Glucose,4.221296225929155e-06
HTL_stack_sequence_KR353,4.2212699793427775e-06
Perovskite_deposition_quenching_media_Chlorobenzene;_Ethyl_acetate,4.219267779470093e-06
Perovskite_composition_a_ions_coefficients_0.10;_0.75;_0.15,4.2186437914492475e-06
ETL_deposition_thermal_annealing_temperature_450,4.216345550427262e-06
Perovskite_deposition_thermal_annealing_temperature_25.0,4.21211717814806e-06
Perovskite_deposition_solvents_none,4.210573843494873e-06
Perovskite_additives_compounds_CdS,4.2065684257835705e-06
Perovskite_composition_c_ions_coefficients_1,4.2062363040515284e-06
Perovskite_composition_a_ions_coefficients_3;_2,4.2057708533378e-06
Perovskite_deposition_procedure_Blow-drying,4.2022983037644725e-06
Perovskite_additives_concentrations_7.5_g/ml,4.201290364848612e-06
HTL_stack_sequence_PVBT-SO3,4.200575561047321e-06
HTL_stack_sequence_TSHBC,4.199742710062472e-06
Perovskite_deposition_procedure_Hot-pressed,4.191104566499721e-06
Perovskite_deposition_solvents_mixing_ratios_9;_20,4.189186465794147e-06
Perovskite_deposition_solvents_mixing_ratios_1_100;_1,4.1878781036379116e-06
max_l_quantum_number,4.184057618576935e-06
Perovskite_band_gap_1.76,4.183837573439707e-06
ETL_additives_compounds_Sr,4.183021739929955e-06
Perovskite_additives_compounds_NMA,4.180935988299359e-06
Perovskite_pl_max_725.1,4.180842708395163e-06
HTL_stack_sequence_DPIO,4.179711813055287e-06
HTL_deposition_solvents_Chlorobenzene,4.1763071588887265e-06
Perovskite_deposition_solvents_mixing_ratios_7;_2,4.175557361747281e-06
Perovskite_additives_compounds_I2;_Thiourea,4.17553411690653e-06
HTL_stack_sequence_ACE-QA-ACE,4.171769950641058e-06
Perovskite_pl_max_751.5,4.171568001366636e-06
Perovskite_composition_b_ions_coefficients_0.01;_0.99,4.168913756128095e-06
ETL_stack_sequence_PDI-C4,4.163536903830657e-06
HTL_additives_compounds_TPFB,4.160937075716018e-06
mode_Atomic_Number,4.1573527157152625e-06
Perovskite_additives_compounds_BMImI;_LiI;_L-iTFSI,4.1570991259348005e-06
ETL_stack_sequence_nTi-MOF__1,4.149017692918302e-06
Perovskite_additives_concentrations_9_mg/ml,4.145113108505944e-06
HTL_stack_sequence_PTB7-Th,4.144610375937873e-06
ETL_stack_sequence_Au-np;_TiO2-np__1,4.13751621160207e-06
HTL_stack_sequence_PDO2,4.131545810284247e-06
ETL_additives_compounds_Er,4.131142281056654e-06
HTL_stack_sequence_PNP-BC__1,4.124239061728772e-06
ETL_stack_sequence_PCBB-2CN-2C8,4.124087231588412e-06
ETL_additives_concentrations_0.005,4.123771059384564e-06
ETL_deposition_procedure_Blow-drying,4.121038131146571e-06
ETL_deposition_substrate_temperature_90,4.119203810377103e-06
Perovskite_deposition_solvents_DMF_Terpineol,4.117475700940132e-06
ETL_additives_concentrations_0.5_mol%,4.1168642096280355e-06
Perovskite_deposition_thermal_annealing_temperature_35;_280,4.11619609699625e-06
Perovskite_additives_compounds_SP-3D-COF_2,4.112637942339925e-06
Perovskite_deposition_quenching_media_additives_concentrations_0.1_mg/ml,4.106859823358053e-06
HTL_additives_compounds_C3-SAM,4.105882355204016e-06
Perovskite_additives_compounds_ME,4.100565655541383e-06
Perovskite_deposition_thermal_annealing_temperature_85.0_150.0,4.099898169210315e-06
Perovskite_deposition_solvents_Ocatane_MeOAc,4.090894638763228e-06
Substrate_area_9.0,4.08708246476705e-06
Perovskite_deposition_solvents_mixing_ratios_3;_1_1_1,4.084815020464996e-06
HTL_additives_concentrations_9_uL(520mg/mLACN);_15_uL,4.083860750981803e-06
ETL_additives_compounds_Ru,4.082406446409356e-06
ETL_additives_compounds_Zn,4.080690593353652e-06
HTL_stack_sequence_LiMgNiO,4.079475733084915e-06
HTL_stack_sequence_MPA,4.079213736029315e-06
Perovskite_pl_max_804.3,4.079095436219256e-06
HTL_stack_sequence_PII2T8TSi,4.078823109534422e-06
HTL_additives_concentrations_1.0_wt%,4.078785522283822e-06
HTL_stack_sequence_H4,4.076108287952183e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown_350.0,4.074183665116842e-06
Perovskite_additives_compounds_Cl;_KBr,4.0736070417549e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown_130,4.073525306837683e-06
ETL_stack_sequence_D-C60,4.072879200587061e-06
Perovskite_deposition_quenching_media_TEOS,4.070655216404022e-06
Backcontact_deposition_procedure_Spin-coating,4.069074948684615e-06
Perovskite_deposition_synthesis_atmosphere_IPA;_N2_N2,4.068043303918218e-06
ETL_stack_sequence_NDIF2,4.066355640879578e-06
Perovskite_additives_compounds_Trimesic_acid,4.066004891007899e-06
Perovskite_additives_concentrations_0.10;_0.01,4.062879951462337e-06
ETL_stack_sequence_Zr(acac)4__2,4.059123579647099e-06
Perovskite_deposition_solvents_DMF;_DMSO_DMF;_DMSO,4.053937748255443e-06
HTL_stack_sequence_LHTM-1,4.053013380811047e-06
Perovskite_deposition_thermal_annealing_temperature_70_120,4.050810705391939e-06
Encapsulation_edge_sealing_materials_UV-glue,4.050591703105383e-06
Perovskite_deposition_thermal_annealing_time_Unknown_50.0,4.0434088546260804e-06
Perovskite_deposition_thermal_annealing_time_13.0_60.0,4.043168339549121e-06
HTL_stack_sequence_3-Hexylthiophene,4.038970014918283e-06
Backcontact_stack_sequence_AZO__2,4.038549546112696e-06
Perovskite_additives_compounds_Cl;_MoOx-np,4.03696141387111e-06
HTL_stack_sequence_PTAA-1F,4.032756507788066e-06
Backcontact_deposition_procedure_Candle_burning,4.030882311070856e-06
Perovskite_pl_max_719.0,4.029432950717734e-06
Perovskite_deposition_thermal_annealing_time_5.0_65.0,4.027693082512026e-06
ETL_additives_compounds_NH4Cl,4.027607033810182e-06
Perovskite_additives_compounds_Hydrazinium_chloride;_SnF2,4.027559748564176e-06
Perovskite_deposition_solvents_none_2-methoxyethanol;_Ethanol,4.0221092134257605e-06
Perovskite_additives_concentrations_0.5_mol%,4.020751534858125e-06
Perovskite_additives_compounds_Cl;_PbS,4.019314233460575e-06
Substrate_cleaning_procedure_Soap_Water_Ultrasonic_bath_Ethanol_UV-Ozone,4.009747288792682e-06
ETL_stack_sequence_CPTA-E,4.006972025719144e-06
Perovskite_deposition_thermal_annealing_temperature_60.0;_85,4.006801291727993e-06
HTL_stack_sequence_Au-nanobipyramide;_VOx,4.004963604561995e-06
HTL_additives_concentrations_5_%,4.004609345227202e-06
HTL_stack_sequence_WS2,4.003949316130434e-06
Perovskite_deposition_quenching_media_Diethyl_ether;_Chlorobenzene,4.003698595578424e-06
ETL_stack_sequence_ZrO2-np,4.002252182911454e-06
Perovskite_deposition_thermal_annealing_temperature_100.0_130.0,3.999172497045445e-06
Perovskite_additives_concentrations_0.005_vol%,3.9958076028834395e-06
ETL_stack_sequence_TiO2;_Al2O3-mp,3.995687810454501e-06
HTL_deposition_procedure_Spray-pyrolys,3.994896860216829e-06
Perovskite_deposition_solvents_mixing_ratios_0.4;_8;_2,3.9943261938916035e-06
ETL_stack_sequence_Ethyl_acetate,3.993191046203624e-06
Perovskite_deposition_thermal_annealing_temperature_80;_150;_350,3.992445536408579e-06
Perovskite_additives_concentrations_0.05_M,3.991745573387979e-06
Perovskite_additives_compounds_a-Ge;_Cl;_H-np,3.990798271540484e-06
ETL_stack_sequence_CsPbCl3-QDs,3.988602790099894e-06
ETL_deposition_thermal_annealing_time_0.0,3.987495162174147e-06
Perovskite_additives_compounds_organicD‐pi‐A,3.983972746144511e-06
Perovskite_additives_compounds_Al2O3-np,3.977576385984873e-06
HTL_stack_sequence_SFXDAnCBZ,3.972793215114127e-06
Perovskite_deposition_solvents_DMF;_H2O,3.970054381581485e-06
ETL_additives_concentrations_0.2_mM/ml,3.969411077635099e-06
Cell_area_total_0.09,3.969272430076982e-06
ETL_additives_compounds_Ethyl_cellulose,3.969234819674052e-06
Perovskite_additives_concentrations_15_mg/ml,3.967677437756932e-06
HTL_deposition_reaction_solutions_compounds_Spiro-MeOTAD;_Li-TFSI;_TBP__1,3.965505377409042e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown_110.0;_120,3.964624234561328e-06
Perovskite_deposition_quenching_media_Ethyl_ether;_Hexane,3.961901104652685e-06
HTL_stack_sequence_BTP-1,3.957534364832358e-06
ETL_additives_compounds_Ti(acac)2,3.95463242495963e-06
ETL_additives_compounds_C60-substituted_catechol,3.951993326067145e-06
ETL_stack_sequence_TiOZn-nanosphere,3.94642535418563e-06
Perovskite_additives_compounds_HMTA,3.945737655693422e-06
Perovskite_deposition_thermal_annealing_time_2.0;_4.0,3.9451329518426296e-06
ETL_deposition_thermal_annealing_temperature_25,3.943364669416755e-06
Backcontact_deposition_procedure_Sandwhiching,3.941747490459971e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_met_50_W/cm2;_2.47_s,3.941304975715644e-06
ETL_stack_sequence_SnO2-mp__2,3.940849785565966e-06
Perovskite_additives_compounds_Benzoquinone,3.9402643463584544e-06
ETL_stack_sequence_ZnSnO4-mp,3.939982432733135e-06
mode_Gordy_electonegativity,3.939613633301042e-06
Perovskite_additives_compounds_Cl;_CNT-NH2,3.939260389385179e-06
Perovskite_deposition_thermal_annealing_temperature_140.0_160.0,3.937930408033649e-06
Perovskite_composition_a_ions_coefficients_0.17;_0.75;_0.08,3.9377998506961585e-06
Perovskite_pl_max_690.0,3.9349487532913644e-06
HTL_additives_compounds_PVA,3.932997074271943e-06
HTL_stack_sequence_Graphene_oxide;_PEG,3.932977710479079e-06
Perovskite_additives_compounds_rGO-g-Ptet,3.9315265739196695e-06
Perovskite_pl_max_791.0,3.930241342180873e-06
HTL_deposition_reaction_solutions_concentrations_0.1_mg/ml,3.929579310933609e-06
ETL_additives_concentrations_0.02,3.92717760071803e-06
HTL_additives_compounds_In2(phen)3Cl6_CH3CN;_Li-TFSI;_TBP,3.925920605283623e-06
Perovskite_additives_compounds_Ethyl_cellulose;_Cl,3.924527782423841e-06
Perovskite_deposition_thermal_annealing_temperature_0.0;_60.0;_70.0;_80.0;_90.0,3.923184089528766e-06
ETL_stack_sequence_HATNAS3C4,3.920996559181737e-06
ETL_stack_sequence_PCB-C4,3.920499432190118e-06
Perovskite_additives_concentrations_0.4_mM,3.914188760309142e-06
Perovskite_deposition_solvents_none_IPA_IPA_IPA,3.913962575384817e-06
Perovskite_deposition_solvents_mixing_ratios_84;_6;_10,3.9127789509984495e-06
Perovskite_deposition_solvents_DMF_n-hexyl_alchohol,3.9117375936399966e-06
ETL_deposition_procedure_Electrodeposition__1,3.910820100936357e-06
Perovskite_additives_compounds_Cl;_HI;_KOH,3.908750408459293e-06
Perovskite_additives_compounds_A@SiO2-np-nw;_Cl,3.9081127085621316e-06
Perovskite_deposition_procedure_Evaporation_CBD_CBD,3.9072516679152224e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown,3.906642871323667e-06
HTL_additives_concentrations_4_wt%,3.905201056162082e-06
HTL_stack_sequence_KR378,3.903350002383314e-06
Perovskite_deposition_procedure_Single_crystal_growth,3.902537374097573e-06
Perovskite_deposition_thermal_annealing_time_60.0_120.0,3.90190251362747e-06
HTL_additives_compounds_Diethylene_glycol,3.899972477031601e-06
Module_area_total_20.8,3.899950981699455e-06
Perovskite_additives_concentrations_33.3,3.899021923086952e-06
HTL_stack_sequence_H-FL,3.89848447962216e-06
Perovskite_composition_a_ions_coefficients_2;_6,3.898076921575365e-06
Perovskite_additives_concentrations_0.4;_0.7,3.8961084746136405e-06
HTL_stack_sequence_TAE4,3.889238107791391e-06
Perovskite_additives_concentrations_0.0003__1,3.886023180453683e-06
ETL_deposition_reaction_solutions_concentrations_2.0_M,3.885677969293765e-06
Perovskite_pl_max_722.1,3.885257110637404e-06
Backcontact_stack_sequence_PDMS,3.88516122217665e-06
HTL_additives_concentrations_9_%,3.883146009346432e-06
Perovskite_deposition_synthesis_atmosphere_Air_Air;_HI_Air;_Methylamin_Air;_Hi,3.880668637523156e-06
Perovskite_deposition_solvent_annealing_temperature_200,3.880525091945924e-06
Add_lay_back_False,3.878673171254939e-06
ETL_stack_sequence_3-aminopropanoic_acid-SAM,3.878524355254461e-06
ETL_deposition_reaction_solutions_concentrations_0.5_mg/ml,3.878313126872073e-06
Perovskite_composition_b_ions_coefficients_0.98;_0.02,3.877139699072517e-06
HTL_stack_sequence_PBTI-C,3.876193512741838e-06
ETL_additives_compounds_Dopamine,3.875005597034804e-06
ETL_deposition_procedure_CVD__1,3.866734199005251e-06
HTL_stack_sequence_TPD__2,3.864406973023952e-06
ETL_stack_sequence_IDT6CN-TM,3.856740476351546e-06
ETL_deposition_solvents_Unknown,3.8481372499789824e-06
ETL_additives_compounds_1-butyl-3-methylimidazolium_tetrafluoroborate,3.8450979527856875e-06
